ChargingCC,MovementType,ReceivingLoc,Material Number,CreatedOn,ReserveQty,MaterialTypeCode
83070101,311,LSI-LSI,ZMZ003145GBA,1/2/23 1:28,105000,XZDRMY
83070101,311,LSI-LSI,ZMZ003145GBA,1/2/23 1:28,105000,XZDRMY
83070101,311,LSI-LSI,ZMZ003145GBA,1/2/23 1:28,105000,XZDRMY
83070101,311,LSI-LSI,ZMZ003147GBA,1/2/23 1:28,14000,XZDRMY
83070101,311,LSI-LSI,ZMZ003147GBA,1/2/23 1:28,14000,XZDRMY
83070101,311,LSI-LSI,ZMZ003147GBA,1/2/23 1:28,14000,XZDRMY
83070101,311,LSI-LSI,ZMX006053GAB,1/2/23 1:28,24000,XZDRMY
83070101,311,LSI-LSI,ZMX006053GAB,1/2/23 1:28,24000,XZDRMY
83070101,311,LSI-LSI,ZMX006053GAB,1/2/23 1:28,24000,XZDRMY
83070101,311,LSI-LSI,ZMX007003GBA,1/2/23 1:28,76800,XZDRMY
83070101,311,LSI-LSI,ZMX007003GBA,1/2/23 1:28,76800,XZDRMY
83070101,311,LSI-LSI,ZMX007003GBA,1/2/23 1:28,76800,XZDRMY
83070101,311,LSI-LSI,ZMX007016GAA,1/2/23 1:28,28320,XZDRMY
83070101,311,LSI-LSI,ZMX007016GAA,1/2/23 1:28,28320,XZDRMY
83070101,311,LSI-LSI,ZMX007016GAA,1/2/23 1:28,28320,XZDRMY
83070101,311,LSI-LSI,ZMX007015GAA,1/2/23 1:28,76800,XZDRMY
83070101,311,LSI-LSI,ZMX007015GAA,1/2/23 1:28,76800,XZDRMY
83070101,311,LSI-LSI,ZMX007015GAA,1/2/23 1:28,76800,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/2/23 1:31,125000,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/2/23 1:31,125000,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/2/23 1:31,125000,XZDRMY
83070101,311,LSI-LSI,SKSA3200301A,1/2/23 10:11,50000,XZDRMY
83070101,311,LSI-LSI,SKSA3200301A,1/2/23 10:11,50000,XZDRMY
83070101,311,LSI-LSI,SKSA3200301A,1/2/23 10:11,50000,XZDRMY
83070101,311,LSI-LSI,SKSB540020AA,1/2/23 10:11,75000,XZDRMY
83070101,311,LSI-LSI,SKSB540020AA,1/2/23 10:11,75000,XZDRMY
83070101,311,LSI-LSI,SKSB540020AA,1/2/23 10:11,75000,XZDRMY
83070101,311,LSI-LSI,SKSA440180AA,1/2/23 10:11,12500,XZDRMY
83070101,311,LSI-LSI,SKSA440180AA,1/2/23 10:11,12500,XZDRMY
83070101,311,LSI-LSI,SKSA440180AA,1/2/23 10:11,12500,XZDRMY
86070000,201,,SPCC001300AA,1/2/23 14:50,2500,XZIDMY
86070000,201,,SPCC001300AA,1/2/23 14:50,2500,XZIDMY
86070000,201,,SPCC001300AA,1/2/23 14:50,2500,XZIDMY
83070101,311,LSI-LSI,ZMZ003145GBA,1/3/23 3:53,105000,XZDRMY
83070101,311,LSI-LSI,ZMZ003145GBA,1/3/23 3:53,105000,XZDRMY
83070101,311,LSI-LSI,ZMZ003145GBA,1/3/23 3:53,105000,XZDRMY
83070101,311,LSI-LSI,ZMX006053GAB,1/3/23 3:53,48000,XZDRMY
83070101,311,LSI-LSI,ZMX006053GAB,1/3/23 3:53,48000,XZDRMY
83070101,311,LSI-LSI,ZMX006053GAB,1/3/23 3:53,48000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-025-0,1/3/23 3:53,300000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-025-0,1/3/23 3:53,300000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-025-0,1/3/23 3:53,300000,XZDRMY
83070101,311,LSI-LSI,ZMX007003GBA,1/3/23 3:53,115200,XZDRMY
83070101,311,LSI-LSI,ZMX007003GBA,1/3/23 3:53,115200,XZDRMY
83070101,311,LSI-LSI,ZMX007003GBA,1/3/23 3:53,115200,XZDRMY
83070101,311,LSI-LSI,ZMX007016GAA,1/3/23 3:53,28320,XZDRMY
83070101,311,LSI-LSI,ZMX007016GAA,1/3/23 3:53,28320,XZDRMY
83070101,311,LSI-LSI,ZMX007016GAA,1/3/23 3:53,28320,XZDRMY
83070101,311,LSI-LSI,ZMX007015GAA,1/3/23 3:53,76800,XZDRMY
83070101,311,LSI-LSI,ZMX007015GAA,1/3/23 3:53,76800,XZDRMY
83070101,311,LSI-LSI,ZMX007015GAA,1/3/23 3:53,76800,XZDRMY
83070101,311,LSI-LSI,ZMX007014GAA,1/3/23 3:53,76800,XZDRMY
83070101,311,LSI-LSI,ZMX007014GAA,1/3/23 3:53,76800,XZDRMY
83070101,311,LSI-LSI,ZMX007014GAA,1/3/23 3:53,76800,XZDRMY
83070101,311,LSI-LSI,SKSC350010AA,1/3/23 5:11,62500,XZDRMY
83070101,311,LSI-LSI,SKSC350010AA,1/3/23 5:11,62500,XZDRMY
83070101,311,LSI-LSI,SKSC350010AA,1/3/23 5:11,62500,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/3/23 5:11,125000,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/3/23 5:11,125000,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/3/23 5:11,125000,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,1/3/23 6:55,75000,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,1/3/23 6:55,75000,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,1/3/23 6:55,75000,XZDRMY
83070103,311,LDHU-LDHU,SNH0180040CA,1/3/23 6:55,75000,XZDRMY
83070103,311,LDHU-LDHU,SNH0180040CA,1/3/23 6:55,75000,XZDRMY
83070103,311,LDHU-LDHU,SNH0180040CA,1/3/23 6:55,75000,XZDRMY
83070103,311,LDHU-LDHU,SNH0120060CA,1/3/23 6:55,37500,XZDRMY
83070103,311,LDHU-LDHU,SNH0120060CA,1/3/23 6:55,37500,XZDRMY
83070103,311,LDHU-LDHU,SNH0120060CA,1/3/23 6:55,37500,XZDRMY
85070103,201,,PQTAPDIC0014A,1/3/23 6:58,250,XZCOSY
85070103,201,,PQTAPDIC0014A,1/3/23 6:58,250,XZCOSY
83070101,311,LSI-LSI,DQSOLBAR0003A,1/3/23 7:08,25000,XZDRMY
83070101,311,LSI-LSI,DQSOLBAR0003A,1/3/23 7:08,25000,XZDRMY
83070101,311,LSI-LSI,DQSOLBAR0003A,1/3/23 7:08,25000,XZDRMY
83070101,201,,SMST500CLEAN,1/3/23 7:42,37.5,XHIBEY
83070101,201,,SMST500CLEAN,1/3/23 7:42,37.5,XHIBEY
83070101,201,,SMCEL-RP2(10),1/3/23 7:42,18.75,XHIBEY
83070101,201,,SMCEL-RP2(10),1/3/23 7:42,18.75,XHIBEY
83070101,311,LSI-LSI,GAGPEN4050(13G),1/3/23 8:03,195,XZDRMY
83070101,311,LSI-LSI,GAGPEN4050(13G),1/3/23 8:03,195,XZDRMY
83070101,311,LSI-LSI,GAGPEN4050(13G),1/3/23 8:03,195,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,1/3/23 8:03,375,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,1/3/23 8:03,375,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,1/3/23 8:03,375,XZDRMY
83070101,311,LSI-LSI,DQEPXADP0004A,1/3/23 8:03,24,XZDRMY
83070101,311,LSI-LSI,DQEPXADP0004A,1/3/23 8:03,24,XZDRMY
83070101,311,LSI-LSI,DQEPXADP0004A,1/3/23 8:03,24,XZDRMY
83070101,311,LSI-LSI,SJGA010040BB,1/3/23 8:06,3750,XZDRMY
83070101,311,LSI-LSI,SJGA010040BB,1/3/23 8:06,3750,XZDRMY
83070101,311,LSI-LSI,SJGA010040BB,1/3/23 8:06,3750,XZDRMY
83070101,311,LSI-LSI,SJCG010010BB,1/3/23 8:08,25000,XZDRMY
83070101,311,LSI-LSI,SJCG010010BB,1/3/23 8:08,25000,XZDRMY
83070101,311,LSI-LSI,SJCG010010BB,1/3/23 8:08,25000,XZDRMY
83070101,311,LSI-LSI,SKSC350010AA,1/3/23 8:20,37500,XZDRMY
83070101,311,LSI-LSI,SKSC350010AA,1/3/23 8:20,37500,XZDRMY
83070101,311,LSI-LSI,SKSC350010AA,1/3/23 8:20,37500,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/3/23 8:20,62500,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/3/23 8:20,62500,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/3/23 8:20,62500,XZDRMY
83070101,311,LSI-LSI,DM-CW-214-005-0,1/3/23 8:26,87500,XZDRMY
83070101,311,LSI-LSI,DM-CW-214-005-0,1/3/23 8:26,87500,XZDRMY
83070101,311,LSI-LSI,DM-CW-214-005-0,1/3/23 8:26,87500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0024A,1/3/23 8:30,37500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0024A,1/3/23 8:30,37500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0024A,1/3/23 8:30,37500,XZDRMY
83070101,311,LSI-LSI,SJGA090020CB,1/3/23 8:32,2500,XZDRMY
83070101,311,LSI-LSI,SJGA090020CB,1/3/23 8:32,2500,XZDRMY
83070101,311,LSI-LSI,SJGA090020CB,1/3/23 8:32,2500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0029A,1/3/23 8:32,18750,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0029A,1/3/23 8:32,18750,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0029A,1/3/23 8:32,18750,XZDRMY
83070101,311,LSI-LSI,SJGA090120BA,1/3/23 8:32,3750,XZDRMY
83070101,311,LSI-LSI,SJGA090120BA,1/3/23 8:32,3750,XZDRMY
83070101,311,LSI-LSI,SJGA090120BA,1/3/23 8:32,3750,XZDRMY
83070101,311,LSI-LSI,SBU0000210AC,1/3/23 10:54,56250,XZDRMY
83070101,311,LSI-LSI,SBU0000210AC,1/3/23 10:54,56250,XZDRMY
83070101,311,LSI-LSI,SBU0000210AC,1/3/23 10:54,56250,XZDRMY
83070101,201,,SPPB000460SA,1/3/23 13:35,2250,XZCIMY
83070101,201,,SPPB000460SA,1/3/23 13:35,2250,XZCIMY
83070101,201,,SPPB000460SA,1/3/23 13:35,2250,XZCIMY
83070101,201,,SPPB000460SA,1/3/23 13:35,2250,XZCIMY
83070101,201,,SPPB000460SA,1/3/23 14:47,3000,XZCIMY
83070101,201,,SPPB000460SA,1/3/23 14:47,3000,XZCIMY
83070101,201,,SPPB000460SA,1/3/23 14:47,3000,XZCIMY
83070101,201,,SPPB000460SA,1/3/23 14:47,3000,XZCIMY
83070101,201,,SPPB000460SA,1/3/23 15:06,750,XZCIMY
83070101,201,,SPPB000460SA,1/3/23 15:06,750,XZCIMY
83070101,201,,SPPB000460SA,1/3/23 15:06,750,XZCIMY
83070101,201,,SPPB000460SA,1/3/23 15:06,750,XZCIMY
83070101,311,LSI-LSI,DQBDWGLD0031A,1/3/23 15:41,3750,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0031A,1/3/23 15:41,3750,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0031A,1/3/23 15:41,3750,XZDRMY
83070101,201,,OQMCCCOM0002A,1/4/23 5:55,12500,XHIBEY
83070101,201,,OQMCCCOM0002A,1/4/23 5:55,12500,XHIBEY
83070101,201,,OQMCCCOM0002A,1/4/23 5:55,12500,XHIBEY
83070101,201,,OQMCCCOM0002A,1/4/23 5:55,12500,XHIBEY
83070103,311,LDHU-LDHU,SFL0000690BC,1/4/23 7:08,75000,XZDRMY
83070103,311,LDHU-LDHU,SFL0000690BC,1/4/23 7:08,75000,XZDRMY
83070103,311,LDHU-LDHU,SFL0000690BC,1/4/23 7:08,75000,XZDRMY
83070103,311,LDHU-LDHU,SFL0000140AC,1/4/23 7:08,56390,XZDRMY
83070103,311,LDHU-LDHU,SFL0000140AC,1/4/23 7:08,56390,XZDRMY
83070103,311,LDHU-LDHU,SFL0000140AC,1/4/23 7:08,56390,XZDRMY
83070103,311,LDHU-LDHU,SFL0000510AC,1/4/23 7:08,15000,XZDRMY
83070103,311,LDHU-LDHU,SFL0000510AC,1/4/23 7:08,15000,XZDRMY
83070103,311,LDHU-LDHU,SFL0000510AC,1/4/23 7:08,15000,XZDRMY
85070103,201,,SPPX000010AC,1/4/23 7:46,1250,XZCIMY
85070103,201,,SPPX000010AC,1/4/23 7:46,1250,XZCIMY
85070103,201,,SPPX000010AC,1/4/23 7:46,1250,XZCIMY
85070103,201,,SPPX000480AB,1/4/23 7:46,1250,XZCIMY
85070103,201,,SPPX000480AB,1/4/23 7:46,1250,XZCIMY
85070103,201,,SPPX000480AB,1/4/23 7:46,1250,XZCIMY
83070101,201,,SPPB000310SA,1/4/23 8:13,300,XZCIMY
83070101,201,,SPPB000310SA,1/4/23 8:13,300,XZCIMY
83070101,201,,SPPB000310SA,1/4/23 8:13,300,XZCIMY
83070101,201,,SPPB000310SA,1/4/23 8:13,300,XZCIMY
83070101,201,,SPPB000450SA,1/4/23 8:13,300,XZCIMY
83070101,201,,SPPB000450SA,1/4/23 8:13,300,XZCIMY
83070101,201,,SPPB000450SA,1/4/23 8:13,300,XZCIMY
83070101,201,,SPPB000450SA,1/4/23 8:13,300,XZCIMY
83070101,201,,JQTRYTRY0170A,1/4/23 8:13,250,XZCIMY
83070101,201,,JQTRYTRY0170A,1/4/23 8:13,250,XZCIMY
83070101,201,,JQTRYTRY0170A,1/4/23 8:13,250,XZCIMY
83070102,311,CCD-CCD,SBNA020010EB,1/4/23 8:46,175,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,1/4/23 8:46,175,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,1/4/23 8:46,175,XZDRMY
83070102,311,CCD-CCD,DQCOMGLS0015A,1/4/23 8:46,3600,XZDRMY
83070102,311,CCD-CCD,DQCOMGLS0015A,1/4/23 8:46,3600,XZDRMY
83070102,311,CCD-CCD,SKG0002060AA,1/4/23 8:46,16200,XZDRMY
83070102,311,CCD-CCD,SKG0002060AA,1/4/23 8:46,16200,XZDRMY
83070102,311,CCD-CCD,SKG0002060AA,1/4/23 8:46,16200,XZDRMY
83070102,311,CCD-CCD,PQBDSSIN0002A,1/4/23 8:46,25,XZCOSY
83070102,311,CCD-CCD,PQBDSSIN0002A,1/4/23 8:46,25,XZCOSY
83070103,311,LDHU-LDHU,DQBDWGLD0032A,1/4/23 8:48,11250,XZDRMY
83070103,311,LDHU-LDHU,DQBDWGLD0032A,1/4/23 8:48,11250,XZDRMY
83070103,311,LDHU-LDHU,DQBDWGLD0032A,1/4/23 8:48,11250,XZDRMY
83070102,201,,SPPX001310SG,1/4/23 8:49,562.5,XZCIMY
83070102,201,,SPPX001310SG,1/4/23 8:49,562.5,XZCIMY
83070102,201,,SPPX001310SG,1/4/23 8:49,562.5,XZCIMY
83070102,201,,SPPX001310SG,1/4/23 8:49,562.5,XZCIMY
83070102,201,,SPFA000820AD,1/4/23 8:49,312.5,XZIDMY
83070102,201,,SPFA000820AD,1/4/23 8:49,312.5,XZIDMY
83070102,201,,SPFA000820AD,1/4/23 8:49,312.5,XZIDMY
83070101,311,LSI-LSI,DM-CW-214-005-0,1/4/23 9:20,37500,XZDRMY
83070101,311,LSI-LSI,DM-CW-214-005-0,1/4/23 9:20,37500,XZDRMY
83070101,311,LSI-LSI,DM-CW-214-005-0,1/4/23 9:20,37500,XZDRMY
83070101,311,LSI-LSI,ZMZ003147GBA,1/4/23 9:23,56000,XZDRMY
83070101,311,LSI-LSI,ZMZ003147GBA,1/4/23 9:23,56000,XZDRMY
83070101,311,LSI-LSI,ZMZ003147GBA,1/4/23 9:23,56000,XZDRMY
83070101,311,LSI-LSI,ZMZ003145GBA,1/4/23 9:23,84000,XZDRMY
83070101,311,LSI-LSI,ZMZ003145GBA,1/4/23 9:23,84000,XZDRMY
83070101,311,LSI-LSI,ZMZ003145GBA,1/4/23 9:23,84000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-024-0,1/4/23 9:23,360000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-024-0,1/4/23 9:23,360000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-024-0,1/4/23 9:23,360000,XZDRMY
83070101,311,LSI-LSI,ZMZ024002GA0,1/4/23 9:26,27000,XZDRMY
83070101,311,LSI-LSI,ZMZ024002GA0,1/4/23 9:26,27000,XZDRMY
83070101,311,LSI-LSI,ZMZ024002GA0,1/4/23 9:26,27000,XZDRMY
83070102,311,CCD-CCD,DQCOMGLS0015A,1/4/23 10:21,3600,XZDRMY
83070102,311,CCD-CCD,DQCOMGLS0015A,1/4/23 10:21,3600,XZDRMY
83070102,311,CCD-CCD,SKG0002060AA,1/4/23 10:21,16200,XZDRMY
83070102,311,CCD-CCD,SKG0002060AA,1/4/23 10:21,16200,XZDRMY
83070102,311,CCD-CCD,SKG0002060AA,1/4/23 10:21,16200,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,1/4/23 10:23,175,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,1/4/23 10:23,175,XZDRMY
83070102,311,CCD-CCD,SBNA020010EB,1/4/23 10:23,175,XZDRMY
83070102,311,CCD-CCD,PQBDSSIN0002A,1/4/23 10:25,25,XZCOSY
83070102,311,CCD-CCD,PQBDSSIN0002A,1/4/23 10:25,25,XZCOSY
85070103,201,,SMTAPEUC3010M_A,1/4/23 10:28,1.25,XZCOSY
85070103,201,,SMTAPEUC3010M_A,1/4/23 10:28,1.25,XZCOSY
83070101,311,LSI-LSI,DQENCMCD0012A,1/4/23 11:43,62500,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/4/23 11:43,62500,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/4/23 11:43,62500,XZDRMY
83070101,311,LSI-LSI,SKSA5700201A,1/4/23 11:43,112500,XZDRMY
83070101,311,LSI-LSI,SKSA5700201A,1/4/23 11:43,112500,XZDRMY
83070101,311,LSI-LSI,SKSA5700201A,1/4/23 11:43,112500,XZDRMY
83070101,311,LSI-LSI,SKSB590020AA,1/4/23 11:43,93750,XZDRMY
83070101,311,LSI-LSI,SKSB590020AA,1/4/23 11:43,93750,XZDRMY
83070101,311,LSI-LSI,SKSB590020AA,1/4/23 11:43,93750,XZDRMY
83070101,311,LSI-LSI,DM-LF-009-035-0,1/4/23 12:30,44400,XZDRMY
83070101,311,LSI-LSI,DM-LF-009-035-0,1/4/23 12:30,44400,XZDRMY
83070101,311,LSI-LSI,DM-LF-009-035-0,1/4/23 12:30,44400,XZDRMY
83070102,201,,PQBDGGLA0001A,1/4/23 14:28,37.5,XZCOSY
83070102,201,,PQBDGGLA0001A,1/4/23 14:28,37.5,XZCOSY
83070103,311,LDHU-LDHU,SFL0000140AC,1/4/23 18:24,56390,XZDRMY
83070103,311,LDHU-LDHU,SFL0000140AC,1/4/23 18:24,56390,XZDRMY
83070103,311,LDHU-LDHU,SFL0000140AC,1/4/23 18:24,56390,XZDRMY
83070103,311,LDHU-LDHU,SFL0000510AC,1/4/23 18:24,150000,XZDRMY
83070103,311,LDHU-LDHU,SFL0000510AC,1/4/23 18:24,150000,XZDRMY
83070103,311,LDHU-LDHU,SFL0000510AC,1/4/23 18:24,150000,XZDRMY
83070103,311,LDHU-LDHU,SFL0000690BC,1/4/23 18:24,75000,XZDRMY
83070103,311,LDHU-LDHU,SFL0000690BC,1/4/23 18:24,75000,XZDRMY
83070103,311,LDHU-LDHU,SFL0000690BC,1/4/23 18:24,75000,XZDRMY
83070102,311,CCD-CCD,DQCERLGA0006A,1/5/23 7:40,9000,XZDRMY
83070102,311,CCD-CCD,DQCERLGA0006A,1/5/23 7:40,9000,XZDRMY
83070102,311,CCD-CCD,DQCOMGLS0015A,1/5/23 7:40,7200,XZDRMY
83070102,311,CCD-CCD,DQCOMGLS0015A,1/5/23 7:40,7200,XZDRMY
83070103,311,LDHU-LDHU,SBSC020010DA,1/5/23 8:21,150,XZDRMY
83070103,311,LDHU-LDHU,SBSC020010DA,1/5/23 8:21,150,XZDRMY
83070103,311,LDHU-LDHU,SBSC020010DA,1/5/23 8:21,150,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,1/5/23 8:21,625,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,1/5/23 8:21,625,XZDRMY
83070103,311,LDHU-LDHU,SBBM010010AA,1/5/23 8:21,625,XZDRMY
83070102,311,CCD-CCD,SPTT004540SR,1/5/23 9:26,25000,XZDRMY
83070102,311,CCD-CCD,SPTT004540SR,1/5/23 9:26,25000,XZDRMY
83070102,311,CCD-CCD,SPTT004540SR,1/5/23 9:26,25000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-021-0,1/5/23 9:48,240000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-021-0,1/5/23 9:48,240000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-021-0,1/5/23 9:48,240000,XZDRMY
83070101,311,LSI-LSI,ZMZ003145GBA,1/5/23 9:48,56000,XZDRMY
83070101,311,LSI-LSI,ZMZ003145GBA,1/5/23 9:48,56000,XZDRMY
83070101,311,LSI-LSI,ZMZ003145GBA,1/5/23 9:48,56000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-024-0,1/5/23 10:00,240000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-024-0,1/5/23 10:00,240000,XZDRMY
83070101,311,LSI-LSI,DM-LF-006-024-0,1/5/23 10:00,240000,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,1/5/23 10:14,500,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,1/5/23 10:14,500,XZDRMY
83070101,311,LSI-LSI,SBSC160010AC,1/5/23 10:14,500,XZDRMY
83070101,311,LSI-LSI,SJCG010010BB,1/5/23 10:16,25000,XZDRMY
83070101,311,LSI-LSI,SJCG010010BB,1/5/23 10:16,25000,XZDRMY
83070101,311,LSI-LSI,SJCG010010BB,1/5/23 10:16,25000,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0025A,1/5/23 11:50,26250,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0025A,1/5/23 11:50,26250,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0025A,1/5/23 11:50,26250,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0024A,1/5/23 11:50,7500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0024A,1/5/23 11:50,7500,XZDRMY
83070101,311,LSI-LSI,DQBDWGLD0024A,1/5/23 11:50,7500,XZDRMY
83070101,311,LSI-LSI,SJGA090120BA,1/5/23 12:00,5000,XZDRMY
83070101,311,LSI-LSI,SJGA090120BA,1/5/23 12:00,5000,XZDRMY
83070101,311,LSI-LSI,SJGA090120BA,1/5/23 12:00,5000,XZDRMY
83070102,201,,PQTAPCNN0004A,1/5/23 12:41,750,XZCOSY
83070102,201,,PQTAPCNN0004A,1/5/23 12:41,750,XZCOSY
83070102,311,CCD-CCD,DQCERLGA0006A,1/5/23 16:01,9000,XZDRMY
83070102,311,CCD-CCD,DQCERLGA0006A,1/5/23 16:01,9000,XZDRMY
83070102,311,CCD-CCD,DQCOMGLS0015A,1/5/23 16:01,7200,XZDRMY
83070102,311,CCD-CCD,DQCOMGLS0015A,1/5/23 16:01,7200,XZDRMY
83070101,311,LSI-LSI,SKSC350010AA,1/6/23 5:26,175000,XZDRMY
83070101,311,LSI-LSI,SKSC350010AA,1/6/23 5:26,175000,XZDRMY
83070101,311,LSI-LSI,SKSC350010AA,1/6/23 5:26,175000,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/6/23 5:26,100000,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/6/23 5:26,100000,XZDRMY
83070101,311,LSI-LSI,DQENCMCD0012A,1/6/23 5:26,100000,XZDRMY
83070101,311,LSI-LSI,SKSB620010AA,1/6/23 5:26,150000,XZDRMY
83070101,311,LSI-LSI,SKSB620010AA,1/6/23 5:26,150000,XZDRMY
83070101,311,LSI-LSI,SKSB620010AA,1/6/23 5:26,150000,XZDRMY
83070101,311,LSI-LSI,SKSB590020AA,1/6/23 5:26,168750,XZDRMY
83070101,311,LSI-LSI,SKSB590020AA,1/6/23 5:26,168750,XZDRMY
83070101,311,LSI-LSI,SKSB590020AA,1/6/23 5:26,168750,XZDRMY
83070101,201,,IM-TY-310-013-0,1/6/23 7:42,300,XZCIMY
83070101,201,,IM-TY-310-013-0,1/6/23 7:42,300,XZCIMY
83070101,201,,IM-TY-310-013-0,1/6/23 7:42,300,XZCIMY
83070101,201,,IM-TY-310-013-0,1/6/23 7:42,300,XZCIMY
83070101,311,LSI-LSI,SKSD210020AB,1/6/23 7:45,33750,XZDRMY
83070101,311,LSI-LSI,SKSD210020AB,1/6/23 7:45,33750,XZDRMY
83070101,311,LSI-LSI,SKSD210020AB,1/6/23 7:45,33750,XZDRMY
83070101,311,,SBU0000140AD,1/6/23 7:47,60000,XZDRMY
83070101,311,,SBU0000140AD,1/6/23 7:47,60000,XZDRMY
83070101,311,,SBU0000140AD,1/6/23 7:47,60000,XZDRMY
83070101,311,LSI-LSI,SBU0000170AB,1/6/23 7:47,7500,XZDRMY
83070101,311,LSI-LSI,SBU0000170AB,1/6/23 7:47,7500,XZDRMY
83070101,311,LSI-LSI,SBU0000170AB,1/6/23 7:47,7500,XZDRMY
83070101,311,LSI-LSI,SBU0000210AC,1/6/23 7:47,56250,XZDRMY
83070101,311,LSI-LSI,SBU0000210AC,1/6/23 7:47,56250,XZDRMY
83070101,311,LSI-LSI,SBU0000210AC,1/6/23 7:47,56250,XZDRMY
83070103,311,LDHU-LDHU,SNH0180040CA,1/6/23 8:59,56250,XZDRMY
83070103,311,LDHU-LDHU,SNH0180040CA,1/6/23 8:59,56250,XZDRMY
83070103,311,LDHU-LDHU,SNH0180040CA,1/6/23 8:59,56250,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,1/6/23 8:59,27500,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,1/6/23 8:59,27500,XZDRMY
83070103,311,LDHU-LDHU,SNH0180020CA,1/6/23 8:59,27500,XZDRMY
83070102,201,,SMBTAPE(STUE30),1/6/23 9:02,17.5,XZIDMY
83070102,201,,SMBTAPE(STUE30),1/6/23 9:02,17.5,XZIDMY
83070102,201,,SMBTAPE(STUE30),1/6/23 9:02,17.5,XZIDMY
83070102,311,CCD-CCD,DQADHSEA0008A,1/6/23 9:06,62500,XZDRMY
83070102,311,,DQADHSEA0008A,1/6/23 9:06,62500,XZDRMY
83070102,311,,DQADHSEA0008A,1/6/23 9:06,62500,XZDRMY
83070102,311,CCD-CCD,SKG0002060AA,1/6/23 9:10,16200,XZDRMY
83070102,311,CCD-CCD,SKG0002060AA,1/6/23 9:10,16200,XZDRMY
83070102,311,CCD-CCD,SKG0002060AA,1/6/23 9:10,16200,XZDRMY
83070102,201,,SPPX001310SG,1/6/23 9:15,112.5,XZCIMY
83070102,201,,SPPX001310SG,1/6/23 9:15,112.5,XZCIMY
83070102,201,,SPPX001310SG,1/6/23 9:15,112.5,XZCIMY
83070102,201,,SPPX001310SG,1/6/23 9:15,112.5,XZCIMY
83070102,201,,SMBTAPE(STUE30),1/6/23 9:18,35,XZIDMY
83070102,201,,SMBTAPE(STUE30),1/6/23 9:18,35,XZIDMY
83070102,201,,SMBTAPE(STUE30),1/6/23 9:18,35,XZIDMY
83070101,311,LSI-LSI,DQSUBBGA0013A,1/6/23 9:18,25000,XZDRMY
